m,n_team,k,rule,seed,ok,runtime
3,3,2,veto,31,False,0.00026699999580159783
3,3,2,veto,32,False,0.00027900002896785736
3,3,2,veto,33,False,0.0003931000246666372
3,3,2,veto,34,False,0.0002598999999463558
3,3,2,veto,35,False,0.0003083999617956579
3,3,2,veto,36,False,0.00026519998209550977
3,3,2,veto,37,False,0.0002961999853141606
3,3,2,veto,38,False,0.0003173999721184373
3,3,2,veto,39,False,0.0007798000006005168
3,3,2,veto,40,False,0.00028249999741092324
3,3,2,veto,41,False,0.0002549999626353383
3,3,2,veto,42,False,0.00028709997422993183
3,3,2,veto,43,False,0.00027189997490495443
3,3,2,veto,44,False,0.0003635000321082771
3,3,2,veto,45,False,0.0003646999830380082
3,3,2,veto,46,False,0.0003926000208593905
3,3,2,veto,47,False,0.00027950003277510405
3,3,2,veto,48,False,0.00033519999124109745
3,3,2,veto,49,False,0.00035720004234462976
3,3,3,plurality,0,False,0.00028580002253875136
3,3,3,plurality,1,False,0.00027109996881335974
3,3,3,plurality,2,False,0.0002834000042639673
3,3,3,plurality,3,False,0.00031159998616203666
3,3,3,plurality,4,False,0.00037869997322559357
3,3,3,plurality,5,False,0.0002885999856516719
3,3,3,plurality,6,False,0.0003027000348083675
3,3,3,plurality,7,False,0.00028600002406165004
3,3,3,plurality,8,False,0.0002835000050254166
3,3,3,plurality,9,False,0.00042810000013560057
3,3,3,plurality,10,False,0.0002671999973244965
3,3,3,plurality,11,False,0.0002614000113680959
3,3,3,plurality,12,False,0.0002888999879360199
3,3,3,plurality,13,False,0.000500100024510175
3,3,3,plurality,14,False,0.000311399984639138
3,3,3,plurality,15,False,0.0003043000469915569
3,3,3,plurality,16,False,0.0002541000139899552
3,3,3,plurality,17,False,0.000228899996727705
3,3,3,plurality,18,False,0.0002185999765060842
3,3,3,plurality,19,False,0.0003542999620549381
3,3,3,plurality,20,False,0.0005185999907553196
3,3,3,plurality,21,False,0.00026929995510727167
3,3,3,plurality,22,False,0.00023519998649135232
3,3,3,plurality,23,False,0.00023609999334439635
3,3,3,plurality,24,False,0.0005357000045478344
3,3,3,plurality,25,False,0.00034389999927952886
3,3,3,plurality,26,False,0.00039770000148564577
3,3,3,plurality,27,False,0.00028059998294338584
3,3,3,plurality,28,False,0.00027459999546408653
3,3,3,plurality,29,False,0.00027060002321377397
3,3,3,plurality,30,False,0.0003787999739870429
3,3,3,plurality,31,False,0.00037570000858977437
3,3,3,plurality,32,False,0.00028449995443224907
3,3,3,plurality,33,False,0.0002503999858163297
3,3,3,plurality,34,False,0.00029180001001805067
3,3,3,plurality,35,False,0.00029559998074546456
3,3,3,plurality,36,False,0.00029960001120343804
3,3,3,plurality,37,False,0.0002531000063754618
3,3,3,plurality,38,False,0.0002720999764278531
3,3,3,plurality,39,False,0.00026679999427869916
3,3,3,plurality,40,False,0.0003415999817661941
3,3,3,plurality,41,False,0.0003493999829515815
3,3,3,plurality,42,False,0.0002533000078983605
3,3,3,plurality,43,False,0.00025969999842345715
3,3,3,plurality,44,False,0.0003405000315979123
3,3,3,plurality,45,False,0.00025729998014867306
3,3,3,plurality,46,False,0.00034229998709633946
3,3,3,plurality,47,False,0.00024779996601864696
3,3,3,plurality,48,False,0.00026539998361840844
3,3,3,plurality,49,False,0.0003449000068940222
3,3,3,2-approval,0,False,0.00029389996780082583
3,3,3,2-approval,1,False,0.000298700004350394
3,3,3,2-approval,2,False,0.0002707999665290117
3,3,3,2-approval,3,False,0.0002547000185586512
3,3,3,2-approval,4,False,0.00025459995958954096
3,3,3,2-approval,5,False,0.0005193000542931259
3,3,3,2-approval,6,False,0.00041799998143687844
3,3,3,2-approval,7,False,0.00025079998886212707
3,3,3,2-approval,8,False,0.0002474000211805105
3,3,3,2-approval,9,False,0.0002837000065483153
3,3,3,2-approval,10,False,0.0003236999618820846
3,3,3,2-approval,11,False,0.0008111000061035156
3,3,3,2-approval,12,False,0.00025560002541169524
3,3,3,2-approval,13,False,0.0002948999754153192
3,3,3,2-approval,14,False,0.00028410000959411263
3,3,3,2-approval,15,False,0.0003507999936118722
3,3,3,2-approval,16,False,0.00040749995969235897
3,3,3,2-approval,17,False,0.00023260002490133047
3,3,3,2-approval,18,False,0.0002516000531613827
3,3,3,2-approval,19,False,0.00027459999546408653
3,3,3,2-approval,20,False,0.000305499997921288
3,3,3,2-approval,21,False,0.0009240999934263527
3,3,3,2-approval,22,False,0.00022849999368190765
3,3,3,2-approval,23,False,0.0002578999847173691
3,3,3,2-approval,24,False,0.0002367999986745417
3,3,3,2-approval,25,False,0.00029880000511184335
3,3,3,2-approval,26,False,0.0002899999963119626
3,3,3,2-approval,27,False,0.00023870001314207911
3,3,3,2-approval,28,False,0.00021789997117593884
3,3,3,2-approval,29,False,0.0002204999909736216
3,3,3,2-approval,30,False,0.0003829000052064657
3,3,3,2-approval,31,False,0.0003040999872609973
3,3,3,2-approval,32,False,0.0002586999908089638
3,3,3,2-approval,33,False,0.00029280001763254404
3,3,3,2-approval,34,False,0.000304899993352592
3,3,3,2-approval,35,False,0.0003304000128991902
3,3,3,2-approval,36,False,0.0005487999878823757
3,3,3,2-approval,37,False,0.00021029997151345015
3,3,3,2-approval,38,False,0.00019970000721514225
3,3,3,2-approval,39,False,0.000194900028873235
3,3,3,2-approval,40,False,0.00022849999368190765
3,3,3,2-approval,41,False,0.00029830000130459666
3,3,3,2-approval,42,False,0.0007362000178545713
3,3,3,2-approval,43,False,0.00026570004411041737
3,3,3,2-approval,44,False,0.00023030000738799572
3,3,3,2-approval,45,False,0.00021119997836649418
3,3,3,2-approval,46,False,0.0001686000032350421
3,3,3,2-approval,47,False,0.00030120002338662744
3,3,3,2-approval,48,False,0.00033060001442208886
3,3,3,2-approval,49,False,0.000235699990298599
3,3,3,veto,0,False,0.00019749999046325684
3,3,3,veto,1,False,0.0001908999984152615
3,3,3,veto,2,False,0.00022119999630376697
3,3,3,veto,3,False,0.00025919999461621046
3,3,3,veto,4,False,0.0003638999769464135
3,3,3,veto,5,False,0.00030010001501068473
3,3,3,veto,6,False,0.00021799997193738818
3,3,3,veto,7,False,0.00019859999883919954
3,3,3,veto,8,False,0.00019349996000528336
3,3,3,veto,9,False,0.000348100031260401
3,3,3,veto,10,False,0.0003383000148460269
3,3,3,veto,11,False,0.00022709998302161694
3,3,3,veto,12,False,0.00019519997294992208
3,3,3,veto,13,False,0.00018589996034279466
3,3,3,veto,14,False,0.00019249995239078999
3,3,3,veto,15,False,0.00021679996279999614
3,3,3,veto,16,False,0.00035390001721680164
3,3,3,veto,17,False,0.0002867999719455838
3,3,3,veto,18,False,0.0002573999809101224
3,3,3,veto,19,False,0.0002095999661833048
3,3,3,veto,20,False,0.00020479998784139752
3,3,3,veto,21,False,0.000311999989207834
3,3,3,veto,22,False,0.00028520001797005534
3,3,3,veto,23,False,0.00023720000172033906
3,3,3,veto,24,False,0.000215300009585917
3,3,3,veto,25,False,0.00019519997294992208
3,3,3,veto,26,False,0.00018740002997219563
3,3,3,veto,27,False,0.00024530000519007444
3,3,3,veto,28,False,0.0003829000052064657
3,3,3,veto,29,False,0.00034339999547228217
3,3,3,veto,30,False,0.00022899999748915434
3,3,3,veto,31,False,0.00019430002430453897
3,3,3,veto,32,False,0.00018929998623207211
3,3,3,veto,33,False,0.00025270000332966447
3,3,3,veto,34,False,0.00037020002491772175
3,3,3,veto,35,False,0.0005853999755345285
3,3,3,veto,36,False,0.00021039997227489948
3,3,3,veto,37,False,0.00019420002354308963
3,3,3,veto,38,False,0.00020239996956661344
3,3,3,veto,39,False,0.0002932999632321298
3,3,3,veto,40,False,0.00027270003920421004
3,3,3,veto,41,False,0.00023040000814944506
3,3,3,veto,42,False,0.00021460000425577164
3,3,3,veto,43,False,0.00021000002743676305
3,3,3,veto,44,False,0.00024170003598555923
3,3,3,veto,45,False,0.0010258000111207366
3,3,3,veto,46,False,0.0002557000261731446
3,3,3,veto,47,False,0.00019749999046325684
3,3,3,veto,48,False,0.00019019999308511615
3,3,3,veto,49,False,0.00021440000273287296
3,3,4,plurality,0,False,0.00022649997845292091
3,3,4,plurality,1,False,0.00034799997229129076
3,3,4,plurality,2,False,0.00025720003759488463
3,3,4,plurality,3,False,0.00021219998598098755
3,3,4,plurality,4,False,0.00021460000425577164
3,3,4,plurality,5,False,0.0002778000198304653
3,3,4,plurality,6,False,0.00030780001543462276
3,3,4,plurality,7,False,0.0003816999960690737
3,3,4,plurality,8,False,0.0001674999948590994
3,3,4,plurality,9,False,0.0002044999855570495
3,3,4,plurality,10,False,0.0002012000186368823
3,3,4,plurality,11,False,0.000492699968162924
3,3,4,plurality,12,False,0.00029550003819167614
3,3,4,plurality,13,False,0.000255199964158237
3,3,4,plurality,14,False,0.00020379998022690415
3,3,4,plurality,15,False,0.00019799999427050352
3,3,4,plurality,16,False,0.0006773999775759876
3,3,4,plurality,17,False,0.0003021999727934599
3,3,4,plurality,18,False,0.00028089998522773385
3,3,4,plurality,19,False,0.0001963000395335257
3,3,4,plurality,20,False,0.00020819995552301407
3,3,4,plurality,21,False,0.0002742999931797385
3,3,4,plurality,22,False,0.00027650000993162394
3,3,4,plurality,23,False,0.00025779998395591974
3,3,4,plurality,24,False,0.00019839999731630087
3,3,4,plurality,25,False,0.00020710000535473228
3,3,4,plurality,26,False,0.0002335000317543745
3,3,4,plurality,27,False,0.00031859998125582933
3,3,4,plurality,28,False,0.0003046999918296933
3,3,4,plurality,29,False,0.0003000999568030238
3,3,4,plurality,30,False,0.0002340999781154096
3,3,4,plurality,31,False,0.00019920000340789557
3,3,4,plurality,32,False,0.00019409996457397938
3,3,4,plurality,33,False,0.0002817999920807779
3,3,4,plurality,34,False,0.0003550999681465328
3,3,4,plurality,35,False,0.00022089999401941895
3,3,4,plurality,36,False,0.00019409996457397938
3,3,4,plurality,37,False,0.00019670004257932305
3,3,4,plurality,38,False,0.00020519999088719487
3,3,4,plurality,39,False,0.00022990000434219837
3,3,4,plurality,40,False,0.0005582000012509525
3,3,4,plurality,41,False,0.00039950001519173384
3,3,4,plurality,42,False,0.00025370001094415784
3,3,4,plurality,43,False,0.00020059995586052537
3,3,4,plurality,44,False,0.00021309999283403158
3,3,4,plurality,45,False,0.0002460000105202198
3,3,4,plurality,46,False,0.0003378000110387802
3,3,4,plurality,47,False,0.00026979995891451836
3,3,4,plurality,48,False,0.000201700022444129
3,3,4,plurality,49,False,0.00020870001753792167
3,3,4,2-approval,0,False,0.00019559997599571943
3,3,4,2-approval,1,False,0.00022119999630376697
3,3,4,2-approval,2,False,0.0003198999911546707
3,3,4,2-approval,3,False,0.00030259997583925724
3,3,4,2-approval,4,False,0.00022419996093958616
3,3,4,2-approval,5,False,0.00020379998022690415
3,3,4,2-approval,6,False,0.00020179996499791741
3,3,4,2-approval,7,False,0.0002329999697394669
3,3,4,2-approval,8,False,0.0003257999778725207
3,3,4,2-approval,9,False,0.0002761000068858266
3,3,4,2-approval,10,False,0.00021169998217374086
3,3,4,2-approval,11,False,0.00018660002388060093
3,3,4,2-approval,12,False,0.0002188000362366438
3,3,4,2-approval,13,False,0.0004529000143520534
3,3,4,2-approval,14,False,0.00032699998700991273
3,3,4,2-approval,15,False,0.00022190000163391232
3,3,4,2-approval,16,False,0.0002114999806508422
3,3,4,2-approval,17,False,0.00022109999554231763
3,3,4,2-approval,18,False,0.00023370003327727318
3,3,4,2-approval,19,False,0.0009868000051937997
3,3,4,2-approval,20,False,0.0002182999742217362
3,3,4,2-approval,21,False,0.00019349996000528336
3,3,4,2-approval,22,False,0.00019049999536946416
3,3,4,2-approval,23,False,0.000195200031157583
3,3,4,2-approval,24,False,0.00036480004200711846
3,3,4,2-approval,25,False,0.0004678000113926828
3,3,4,2-approval,26,False,0.00025159999495372176
3,3,4,2-approval,27,False,0.00020020001102238894
3,3,4,2-approval,28,False,0.0001881999778561294
3,3,4,2-approval,29,False,0.00025859999004751444
3,3,4,2-approval,30,False,0.00031480001052841544
3,3,4,2-approval,31,False,0.0002970000496134162
3,3,4,2-approval,32,False,0.00022960000205785036
3,3,4,2-approval,33,False,0.00018959998851642013
3,3,4,2-approval,34,False,0.00018989999080076814
3,3,4,2-approval,35,False,0.00033389998134225607
3,3,4,2-approval,36,False,0.00033710000570863485
3,3,4,2-approval,37,False,0.00024170003598555923
3,3,4,2-approval,38,False,0.00021379999816417694
3,3,4,2-approval,39,False,0.00019560003420338035
3,3,4,2-approval,40,False,0.0002270000404678285
3,3,4,2-approval,41,False,0.00030479999259114265
3,3,4,2-approval,42,False,0.0002815999905578792
3,3,4,2-approval,43,False,0.000228899996727705
3,3,4,2-approval,44,False,0.00020860001677647233
3,3,4,2-approval,45,False,0.0002166999620385468
3,3,4,2-approval,46,False,0.0002242999617010355
3,3,4,2-approval,47,False,0.00035960000241175294
3,3,4,2-approval,48,False,0.0002337999758310616
3,3,4,2-approval,49,False,0.00020369997946545482
3,3,4,veto,0,False,0.00018360000103712082
3,3,4,veto,1,False,0.00020860001677647233
3,3,4,veto,2,False,0.00030429998878389597
3,3,4,veto,3,False,0.0003449000068940222
3,3,4,veto,4,False,0.00023529998725280166
3,3,4,veto,5,False,0.00021229998674243689
3,3,4,veto,6,False,0.0002077000099234283
3,3,4,veto,7,False,0.0005087999743409455
3,3,4,veto,8,False,0.00030910002533346415
3,3,4,veto,9,False,0.0002133999951183796
3,3,4,veto,10,False,0.00021999998716637492
3,3,4,veto,11,False,0.00019989995053038
3,3,4,veto,12,False,0.00022170000011101365
3,3,4,veto,13,False,0.000298099999781698
3,3,4,veto,14,False,0.00025370001094415784
3,3,4,veto,15,False,0.00022990000434219837
3,3,4,veto,16,False,0.0002419000375084579
3,3,4,veto,17,False,0.0001996000064536929
3,3,4,veto,18,False,0.0002232000115327537
3,3,4,veto,19,False,0.0003000000142492354
3,3,4,veto,20,False,0.00025729998014867306
3,3,4,veto,21,False,0.0002033999771811068
3,3,4,veto,22,False,0.00021500000730156898
3,3,4,veto,23,False,0.0002637000288814306
3,3,4,veto,24,False,0.000512500002514571
3,3,4,veto,25,False,0.00026190001517534256
3,3,4,veto,26,False,0.0002384000108577311
3,3,4,veto,27,False,0.00021030002972111106
3,3,4,veto,28,False,0.0002071999479085207
3,3,4,veto,29,False,0.00029009999707341194
3,3,4,veto,30,False,0.0003512999974191189
3,3,4,veto,31,False,0.00030610000248998404
3,3,4,veto,32,False,0.00020179996499791741
3,3,4,veto,33,False,0.00020650000078603625
3,3,4,veto,34,False,0.00018100003944709897
3,3,4,veto,35,False,0.000291600008495152
3,3,4,veto,36,False,0.00031020003370940685
3,3,4,veto,37,False,0.0002464999561198056
3,3,4,veto,38,False,0.000215300009585917
3,3,4,veto,39,False,0.0002389000146649778
3,3,4,veto,40,False,0.00019589997828006744
3,3,4,veto,41,False,0.00022980000358074903
3,3,4,veto,42,False,0.00029690004885196686
3,3,4,veto,43,False,0.00027270003920421004
3,3,4,veto,44,False,0.0002346000401303172
3,3,4,veto,45,False,0.00020139996195212007
3,3,4,veto,46,False,0.0004288000054657459
3,3,4,veto,47,False,0.0004683000151999295
3,3,4,veto,48,False,0.0004556999774649739
3,3,4,veto,49,False,0.00025530002312734723
3,4,2,plurality,0,False,0.00022500002523884177
3,4,2,plurality,1,False,0.0002905000001192093
3,4,2,plurality,2,False,0.000311999989207834
3,4,2,plurality,3,False,0.00025260000256821513
3,4,2,plurality,4,False,0.0003943000338040292
3,4,2,plurality,5,False,0.00036070001078769565
3,4,2,plurality,6,False,0.00046850001672282815
3,4,2,plurality,7,False,0.00026729999808594584
3,4,2,plurality,8,False,0.0002604000037536025
3,4,2,plurality,9,False,0.0002340999781154096
3,4,2,plurality,10,False,0.00027840002439916134
3,4,2,plurality,11,False,0.00039850000757724047
3,4,2,plurality,12,False,0.0002902999985963106
3,4,2,plurality,13,False,0.0002806999837048352
3,4,2,plurality,14,False,0.00035069999285042286
3,4,2,plurality,15,False,0.00045460002729669213
3,4,2,plurality,16,False,0.0002769000129774213
3,4,2,plurality,17,False,0.0002883000415749848
3,4,2,plurality,18,False,0.0003605999518185854
3,4,2,plurality,19,False,0.00048369995784014463
3,4,2,plurality,20,False,0.0003009000211022794
3,4,2,plurality,21,False,0.00026409997371956706
3,4,2,plurality,22,False,0.0002455000067129731
3,4,2,plurality,23,False,0.00033820001408457756
3,4,2,plurality,24,False,0.0003030999796465039
3,4,2,plurality,25,False,0.000305499997921288
3,4,2,plurality,26,False,0.0005047000013291836
3,4,2,plurality,27,False,0.0003768000169657171
3,4,2,plurality,28,False,0.0005664000054821372
3,4,2,plurality,29,False,0.0004561999812722206
3,4,2,plurality,30,False,0.00030640000477433205
3,4,2,plurality,31,False,0.0005102000432088971
3,4,2,plurality,32,False,0.0003800999838858843
3,4,2,plurality,33,False,0.0005395000334829092
3,4,2,plurality,34,False,0.0006157000316306949
3,4,2,plurality,35,False,0.00036529998760670424
3,4,2,plurality,36,False,0.0005952999927103519
3,4,2,plurality,37,False,0.00034170004073530436
3,4,2,plurality,38,False,0.0003019999712705612
3,4,2,plurality,39,False,0.00029310001991689205
3,4,2,plurality,40,False,0.00024199998006224632
3,4,2,plurality,41,False,0.0005096000386402011
3,4,2,plurality,42,False,0.00044780003372579813
3,4,2,plurality,43,False,0.0002986000035889447
3,4,2,plurality,44,False,0.00046369998017326
3,4,2,plurality,45,False,0.0003632999723777175
3,4,2,plurality,46,False,0.00028249999741092324
3,4,2,plurality,47,False,0.0002430000458844006
3,4,2,plurality,48,False,0.0003462000167928636
3,4,2,plurality,49,False,0.0003643999807536602
3,4,2,2-approval,0,False,0.00035720004234462976
3,4,2,2-approval,1,False,0.000506600015796721
3,4,2,2-approval,2,False,0.0003097999724559486
3,4,2,2-approval,3,False,0.0005497999954968691
3,4,2,2-approval,4,False,0.0004007000243291259
3,4,2,2-approval,5,False,0.00044700002763420343
3,4,2,2-approval,6,False,0.0003449000068940222
3,4,2,2-approval,7,False,0.00025479996111243963
3,4,2,2-approval,8,False,0.00028249999741092324
3,4,2,2-approval,9,False,0.00037699996028095484
3,4,2,2-approval,10,False,0.0003426999901421368
3,4,2,2-approval,11,False,0.00026020000223070383
3,4,2,2-approval,12,False,0.00037649995647370815
3,4,2,2-approval,13,False,0.0004973000031895936
3,4,2,2-approval,14,False,0.0004026999813504517
3,4,2,2-approval,15,False,0.0002627999638207257
3,4,2,2-approval,16,False,0.0002908999449573457
3,4,2,2-approval,17,False,0.0002725999802350998
3,4,2,2-approval,18,False,0.00047750002704560757
3,4,2,2-approval,19,False,0.0003358999965712428
3,4,2,2-approval,20,False,0.0005386000266298652
3,4,2,2-approval,21,False,0.0004655999946407974
3,4,2,2-approval,22,False,0.0004419999895617366
3,4,2,2-approval,23,False,0.0006270000012591481
3,4,2,2-approval,24,False,0.0025936999591067433
3,4,2,2-approval,25,False,0.0005287999520078301
3,4,2,2-approval,26,False,0.0004820000031031668
3,4,2,2-approval,27,False,0.00047669996274635196
